,area,perimeter,red_mean,green_mean,blue_mean,f1,f2,red_std,green_std,blue_std,f4,f5,f6,f7,f8,label
10665,33982.5,1097.629504,33.37229919,60.99169922,51.048172,0.32,0.68,45.70669078,70.37634379,59.92025301,2074.494706,37.82750805,2.280479645,2.153062839,3.741663335,5
10666,51785,1117.681239,58.56770325,60.820755,66.65455627,0.04,0.96,56.62335858,54.13226867,58.09875401,2123.233745,47.29366127,1.697964408,1.499898215,3.644738625,5
10667,43813.5,922.9777024,55.08502197,73.99845886,63.05029297,0.36,0.64,46.14870437,53.57590453,47.48147868,596.2673088,21.60334553,1.746299652,1.285893154,3.876475138,5
10668,3.5,9.414213538,14.52330017,20.53410339,21.38414001,0.04,0.96,34.8034438,42.86955699,43.80504459,1994.546326,29.66112114,2.868243264,2.627033915,3.428399491,5
10669,38751,1258.274166,36.84611511,44.97813416,38.48146057,0.25,0.75,39.76219654,42.67236876,37.07629189,1151.438362,35.45710502,1.857158092,1.647994387,3.628667016,5
10670,5996.5,749.2030984,10.31614685,17.91700745,18.48667908,0.02,0.98,32.29226039,48.90699437,49.95608978,2104.719947,22.48396915,3.440019927,3.413617827,3.523205612,5
10671,8,10.82842708,15.22621155,27.29289246,23.64787292,0.12,0.88,36.13119621,58.63502777,51.16109276,1665.005622,21.55818339,3.228438946,3.173105437,3.709439816,5
10672,27979,1476.499561,36.80134583,43.01618958,40.57510376,0.17,0.83,51.42325818,56.15215799,53.81099662,2047.76558,38.35706531,2.390207749,2.226539404,3.650668965,5
10673,22667,992.2396773,22.75941467,36.97360229,28.01208496,0.29,0.71,37.54316276,56.72874131,43.76397838,906.2977468,15.40275831,2.897867751,2.623944362,3.82162,5
10674,33856.5,884.3157969,31.49249268,62.51144409,49.12767029,0.41,0.59,40.00096974,66.76923901,54.51949316,2064.451957,41.55704795,2.042305802,1.881866745,3.707118963,5
10675,17351,915.5046134,26.96458435,21.31515503,22.37693787,0.01,0.99,44.9208629,35.38266389,36.85714517,493.7207758,11.89431919,3.049167403,2.85370656,3.816963374,5
10676,28773,1324.073154,31.67930603,50.49609375,50.43600464,0.12,0.88,45.02830615,60.19984786,59.6902133,1224.970495,25.88060932,2.421045175,2.223846409,3.812066674,5
10677,1132,188.9360723,11.25834656,20.47142029,21.76135254,0.01,0.99,32.72941092,51.37332373,53.74088733,2419.072988,25.96924927,3.34525061,3.31256552,3.508092919,5
10678,65.5,39.07106769,9.698120117,16.45407104,16.90869141,0.03,0.97,25.2197113,37.10249767,37.27418411,1485.248906,23.73504451,3.109560503,2.98179737,3.412772391,5
10679,65025,1020,73.29335022,78.43876648,89.37522888,0,1,47.14986492,48.12020736,53.04837704,1069.027593,28.39825338,1.56078408,0.9619048305,3.773525644,5
10680,18414,887.2203429,30.59738159,26.55204773,28.53987122,0.01,0.99,50.90354123,43.85006805,46.84126876,697.6726201,17.03723928,2.955901615,2.84097667,3.830875898,5
10681,35879.5,864.5168061,40.80038452,61.75946045,47.81195068,0.45,0.55,49.08025477,64.89172055,53.29420212,2958.758326,51.60703606,1.941443854,1.756257138,3.575734701,5
10682,33383.5,847.428494,28.70892334,37.89369202,32.93769836,0.32,0.68,40.45803381,48.11825147,44.44276925,1930.81219,37.97291072,2.252414458,1.91405633,3.540822862,5
10683,43805.5,973.9482647,54.358078,86.44081116,72.76977539,0.52,0.48,51.87555622,70.47097034,61.61477228,3335.334186,63.38570796,1.447385796,1.280003246,3.606780544,5
10684,36347,952.8427097,37.84281921,52.74171448,50.49638367,0.26,0.74,48.17255759,59.53303021,58.98268819,3404.178827,58.10961577,1.924350178,1.792988729,3.485301002,5
10685,2607.5,228.8111815,10.77607727,17.02870178,18.49142456,0.03,0.97,28.00049943,38.52814496,40.55221943,1454.663499,22.57148813,3.143498656,3.00039682,3.483612932,5
10686,45511,973.2203426,63.16801453,92.15907288,85.23228455,0.3,0.7,57.0828404,75.78078273,71.39848355,1662.078559,31.48240256,1.856310636,1.528843964,3.835426778,5
10687,19631,1124.925967,16.54493713,24.32006836,24.86125183,0.05,0.95,36.22745621,47.07834933,47.91757012,1982.475217,30.03879644,2.946372401,2.812623978,3.527015823,5
10688,14,15.65685415,14.65829468,20.51583862,21.39697266,0.04,0.96,34.87289102,42.83438786,43.80997221,1994.292761,29.67646236,2.867907274,2.62721819,3.428544752,5
10689,36720.5,980.1736599,39.40800476,49.62542725,39.60710144,0.4,0.6,49.18745461,56.0022088,47.97991941,2195.974231,43.76441909,1.986770916,1.706048115,3.599278723,5
10690,28013,861.4701234,32.03944397,46.55386353,38.13304138,0.34,0.66,45.43811237,59.81027767,50.99127138,1656.607265,31.81293775,2.407905018,2.241922878,3.727537525,5
10691,127,44.14213538,28.42138672,54.36026001,46.79125977,0.28,0.72,37.28113969,61.79621724,53.38681099,962.1355337,20.5775671,2.407416815,2.152981969,3.844449042,5
10692,44124.5,1000.433547,52.87322998,64.45399475,47.63865662,0.41,0.59,46.40590258,48.25794898,42.60185871,1518.462115,44.39453455,1.460681713,1.260608562,3.620157618,5
10693,38976,1062.901583,44.88885498,70.83929443,61.12498474,0.41,0.59,53.79267451,69.72769973,64.56534091,4562.100235,72.86177089,1.729721606,1.598301011,3.468388539,5
10694,23054,678.0975398,20.11598206,30.69258118,24.58244324,0.29,0.71,32.54297682,45.41490305,38.41194577,1426.608515,29.14128448,2.659848855,2.552399274,3.588854869,5
10695,36536.5,889.1686093,36.55786133,65.14578247,49.59962463,0.47,0.53,39.58804525,61.47776246,49.10149468,2024.77334,43.62136612,1.870577565,1.717649599,3.660486105,5
10696,21793.5,794.3502858,29.21661377,28.29924011,29.24243164,0.05,0.95,44.25292596,41.72898813,42.20910946,471.6025705,15.46093834,2.795513918,2.641287408,3.863610955,5
10697,643,115.5979788,48.65783691,52.68859863,47.99272156,0.18,0.82,54.16558139,54.04612583,49.82855977,778.0253735,21.56351824,2.23763087,1.957720503,3.854505753,5
10698,34052,851.1269777,47.62232971,74.289505,61.11561584,0.44,0.56,54.26198762,75.89560639,65.45461151,3628.809976,60.58605993,1.96079446,1.871067504,3.627972181,5
10699,30011,887.6122596,23.94302368,30.59324646,25.14826965,0.28,0.72,35.16801436,40.99693886,36.67094716,1479.920082,31.00897611,2.352078491,2.117716114,3.508402422,5
10700,24474,776.9848424,22.45159912,33.10137939,27.93386841,0.29,0.71,36.59944933,47.27102959,42.53311902,1615.048961,33.83490112,2.554972503,2.460769304,3.589925971,5
10701,47074.5,959.0609643,72.05458069,91.44828796,76.73968506,0.49,0.51,62.34786829,68.93497541,61.74589803,4061.980048,76.52828696,1.250739324,1.082601341,3.522263781,5
10702,33643.5,911.7716393,36.75553894,57.67294312,49.60047913,0.34,0.66,48.94481969,65.51385164,58.65353569,3200.385379,55.49827122,2.016365177,1.895824302,3.570746359,5
10703,18414,887.2203429,30.59738159,26.55204773,28.53987122,0.01,0.99,50.90354123,43.85006805,46.84126876,697.6726201,17.03723928,2.955901615,2.84097667,3.830875898,5
10704,31877,922.048769,41.64706421,49.45756531,53.81864929,0.03,0.97,51.16328241,54.0214044,57.97950457,999.1109376,26.34411242,2.268570695,2.070478361,3.828313616,5
10705,148.5,49.21320307,37.82615662,33.36112976,37.05645752,0.02,0.98,53.41419882,46.80833967,51.56427422,613.250805,16.01323217,2.775695922,2.592291249,3.871107423,5
10706,8,11.65685415,14.77636719,19.49182129,24.17523193,0,1,34.33612424,42.85601326,50.96521091,1801.545013,25.86033178,3.082258471,2.97688162,3.539300383,5
10707,849,138.9116871,47.17050171,52.68595886,51.81484985,0.14,0.86,55.51010353,57.10930576,55.49420017,1216.285748,29.21597,2.224516681,2.048465867,3.802379341,5
10708,18923,1401.068104,25.09292603,25.7310791,24.8427124,0.09,0.91,48.6382819,46.61869259,45.50497387,1977.092212,30.96811671,2.959026302,2.882389771,3.531201547,5
10709,8.5,11.41421354,57.41439819,57.57705688,61.71589661,0.07,0.93,57.59007807,55.11982254,58.04542384,991.1020365,19.52420974,2.270071154,1.819660378,3.838879862,5
10710,19799.5,784.8843383,20.01765442,30.56066895,26.48352051,0.21,0.79,36.38888748,50.00997837,45.44508354,1758.806681,29.94071487,2.817986434,2.74579192,3.599187255,5
10711,36188.5,985.3208477,46.70541382,52.34451294,51.31195068,0.13,0.87,58.27805353,58.01861058,57.86364456,2000.861397,42.32430075,2.157987659,2.035463206,3.69239636,5
10712,34609,898.8427079,47.52763367,66.54350281,58.36730957,0.38,0.62,54.2110909,71.24571242,64.07753946,3389.292242,59.7610881,1.959995653,1.835324068,3.621141772,5
10713,37994.5,1022.717817,69.83709717,88.22839355,79.48696899,0.32,0.68,64.64525446,78.90991496,71.38251098,1797.741605,33.68994095,1.908138836,1.678664498,3.83730999,5
10714,31822,766.2985517,36.20846558,59.11528015,49.81723022,0.37,0.63,46.58923342,67.0057694,59.64832914,2980.064483,51.14290345,2.120909644,2.008710966,3.61242626,5
10715,10920,473.3036025,8.834945679,17.26779175,15.5411377,0.09,0.91,23.92208728,40.42516208,37.05553189,975.3270841,16.64718293,3.344285623,3.306192441,3.65035416,5
10716,1095.5,239.92388,10.8563385,17.80781555,16.18713379,0.09,0.91,27.67722667,39.97982173,36.2036942,1039.183269,16.4994433,3.258958003,3.172811618,3.618234005,5
10717,24700.5,860.7178167,26.51579285,31.37809753,32.55178833,0.05,0.95,49.78552782,53.97688337,55.02537149,2386.702387,37.34806541,2.694747055,2.535556782,3.579859603,5
10718,41022.5,907.8893907,73.66401672,90.08154297,78.5009613,0.45,0.55,60.72061401,71.41228138,64.76353684,1503.154767,38.41881824,1.674427142,1.455239851,3.835455889,5
10719,205.5,61.69848442,19.99134827,53.70730591,43.17079163,0.38,0.62,28.32602747,55.07793239,46.01570083,940.410428,26.17096387,2.124346893,1.893710352,3.796768983,5
10720,47074.5,959.0609643,72.03373718,91.45141602,76.73910522,0.49,0.51,62.35824187,68.93381359,61.74559558,4061.882331,76.52564759,1.250755397,1.082601152,3.522277489,5
10721,65025,1020,79.07771301,93.19523621,97.6378479,0.18,0.82,35.21523463,33.74373788,33.48102515,492.5462246,19.85182538,1.238272386,0.4092541931,3.750730138,5
10722,28566.5,1097.428495,28.07170105,38.17843628,30.99882507,0.36,0.64,43.87641232,54.11697171,46.18510692,2447.603532,43.16276973,2.372906915,2.19886354,3.516255476,5
10723,15705,790.5239466,18.93266296,27.46585083,25.02462769,0.13,0.87,41.93308738,54.94382446,51.21914656,2342.466865,30.19706303,3.056758025,2.997044824,3.569789484,5
10724,1.5,7.414213538,32.88969421,32.93861389,32.18676758,0.09,0.91,47.40628727,46.56275005,44.59280798,741.8456142,18.82015217,2.716623056,2.556842279,3.820130583,5
10725,37994.5,1022.717817,69.83709717,88.22839355,79.48696899,0.32,0.68,64.64525446,78.90991496,71.38251098,1797.741605,33.68994095,1.908138836,1.678664498,3.83730999,5
10726,6824,764.925967,10.26045227,17.35322571,17.88749695,0.02,0.98,32.03541163,47.22192553,48.20329903,1987.054186,22.06727923,3.428255249,3.397458503,3.519554332,5
10727,30902.5,969.4284937,33.32249451,48.51229858,39.46792603,0.33,0.67,45.06443735,56.05180253,50.17217831,2376.352096,45.54882918,2.177980912,2.063505998,3.564806029,5
10728,25252.5,908.1980457,16.51092529,30.86845398,30.30349731,0.07,0.93,31.85681931,50.51177432,49.03953879,2024.590073,33.19338524,2.692804523,2.548956214,3.552908891,5
10729,42036.5,931.5218604,57.46707153,69.7910614,70.50746155,0.14,0.86,61.4159372,65.08191367,66.1685355,2199.062417,46.65807352,1.869938638,1.725403175,3.727824643,5
10730,1,4,23.36256409,33.36140442,39.94244385,0,1,41.27313548,55.60563451,63.97303167,2745.524538,40.92930171,2.690630228,2.560901447,3.565992144,5
10731,33422,846.7838328,35.23908997,55.07255554,41.08052063,0.45,0.55,44.80290508,60.44499821,49.34501662,3254.277281,57.39601499,2.005259107,1.909265683,3.458824295,5
10732,106,58.48528123,9.577285767,18.9239502,16.83609009,0.1,0.9,23.55571701,41.30320184,37.28243718,858.3246757,15.10396602,3.275674597,3.210889772,3.701173987,5
10733,31557.5,846.8843374,42.83032227,60.42294312,54.47924805,0.3,0.7,52.7983754,69.54517799,64.25033982,3096.65873,51.86300756,2.130952895,2.02167508,3.641551659,5
10734,30793.5,803.4041083,30.95751953,53.54034424,43.02545166,0.31,0.69,43.67054234,61.74118996,51.30169505,1039.886481,24.20197953,2.375402351,2.181930469,3.830396215,5
10735,17955.5,699.2274843,13.30448914,23.84788513,23.02680969,0.1,0.9,27.45676281,43.32950065,42.18521585,1259.553559,22.87617575,2.954403349,2.864465484,3.622822564,5
10736,38.5,24.72792172,6.68157959,8.515426636,7.00692749,0.12,0.88,21.41342233,25.89009057,22.32811299,842.2034606,13.12914828,3.490048107,3.240811763,3.28379423,5
10737,28361.5,835.9137757,25.54878235,37.95533752,32.75222778,0.31,0.69,39.50917546,52.14795065,47.63581668,2523.983518,43.72526564,2.337322214,2.219116209,3.475575267,5
10738,48148.5,1026.634557,83.46929932,100.8443604,90.37574768,0.44,0.56,64.82655766,70.15730425,65.09140867,3748.188692,71.43270713,1.213624132,1.01581728,3.585732829,5
10739,34749.5,888.5168059,36.59928894,62.39884949,51.79624939,0.34,0.66,45.43795603,65.47501129,58.19025502,2801.050073,53.40220817,1.955118056,1.830934891,3.609890354,5
10740,42747.5,893.5462434,78.21760559,108.1215515,94.06759644,0.43,0.57,60.75521938,79.04649836,69.80770757,905.6422014,19.46043253,1.853159647,1.34919381,3.915576913,5
10741,29621,1306.391916,46.68026733,52.44482422,55.93228149,0.07,0.93,57.55036118,60.7380267,63.71869941,1889.17983,40.30339353,2.24638498,2.139438898,3.740852304,5
10742,34465,967.3868642,43.89710999,66.57687378,60.37602234,0.31,0.69,51.83528801,69.18273906,63.79990061,2529.542381,47.38327008,1.987012176,1.848737303,3.700819203,5
10743,38727,1262.818322,52.10011292,63.72799683,59.59861755,0.24,0.76,55.79049213,61.53016199,57.89595284,2605.453061,50.98815792,1.822526472,1.657730892,3.62357931,5
10744,28133,845.6711342,22.95014954,39.46478271,36.25370789,0.2,0.8,36.94522332,53.65441383,50.91714458,2153.298452,39.63459469,2.37794093,2.234283005,3.578646626,5
10745,61571,996.5685414,72.91055298,74.24757385,82.51679993,0.06,0.94,44.25685052,43.6343054,46.73369775,908.7741188,26.80763823,1.493641644,0.8675673356,3.761415871,5
10746,27062,727.3279881,33.07415771,52.21406555,37.45637512,0.38,0.62,43.07469425,64.10830392,48.43778813,1929.822912,38.61856522,2.390131749,2.302462759,3.699795671,5
10747,34088.5,816.8010763,42.16316223,64.96124268,56.26089478,0.37,0.63,51.62861178,68.48234537,62.65548156,3201.348858,55.67839407,1.97113106,1.867207665,3.612282458,5
10748,30902.5,969.4284937,33.32757568,48.51109314,39.46766663,0.33,0.67,45.06426712,56.05186376,50.17106775,2376.33888,45.5487989,2.178000223,2.063506032,3.564809165,5
10749,9819,447.6467506,7.605453491,15.39955139,15.31037903,0.04,0.96,22.75180858,39.3079862,39.05218996,1068.743865,16.88657566,3.399894516,3.365601896,3.6124557,5
10750,65025,1020,94.22105408,95.17773438,95.53556824,0.14,0.86,52.59692019,42.23690643,42.44672656,1180.812855,35.99689885,1.073368146,0.5342016101,3.657235381,5
10751,171,53.65685415,27.23194885,62.39131165,52.42218018,0.33,0.67,37.64483285,71.12246521,60.75160185,2045.239316,39.79797776,2.262958652,2.152393831,3.746773533,5
10752,309,69.11269796,53.81959534,52.04084778,54.57023621,0.07,0.93,56.32104726,53.11387373,54.47427723,787.2164954,22.19970066,2.189634413,1.938541067,3.860853747,5
10753,36653.5,891.2274829,46.23747253,64.84846497,52.95213318,0.46,0.54,51.82743478,65.81314363,56.26915945,3374.894019,58.3306289,1.872276868,1.710605577,3.546111625,5
10754,39709,971.8477589,44.53785706,63.64639282,52.27610779,0.37,0.63,51.94751704,59.35768424,52.41181571,2169.031503,46.86758939,1.773556863,1.529843264,3.641680238,5
10755,1182.5,242.2670263,5.828643799,12.04917908,8.545318604,0.21,0.79,20.8912669,27.94460607,23.82243381,992.7841215,16.8715816,3.12093059,2.945114864,3.24155984,5
10756,1426,200.9949479,5.113388062,7.574630737,7.236282349,0.04,0.96,20.45964672,24.87287533,23.93132307,1030.656472,13.84459925,3.477999032,3.284718325,3.09833256,5
10757,251.5,72.72792161,32.42602539,54.39025879,47.12333679,0.33,0.67,42.75907746,61.73206155,55.47175747,3454.677421,59.62453954,2.088728879,2.010511229,3.473768273,5
10758,35593,970.1564156,49.28349304,67.01521301,56.66836548,0.45,0.55,55.17193003,67.88533133,59.92436515,3959.973068,66.80596339,1.86118274,1.769276718,3.511812655,5
10759,25413.5,798.1980486,26.23635864,36.01547241,32.04888916,0.27,0.73,38.22855924,48.55102471,44.81290373,997.4637862,23.18502091,2.577735425,2.404455904,3.764766495,5
10760,63.5,34.384776,19.36575317,33.05844116,31.69189453,0.09,0.91,40.85087576,61.46617377,58.78605016,2268.705758,28.938965,3.055499526,2.997870577,3.658512919,5
10761,5511.5,546.4335457,5.731918335,7.53024292,6.325592041,0.1,0.9,19.90083566,23.49998508,20.99898364,1019.702089,15.3533242,3.441818653,3.182437335,2.958922627,5
10762,33251.5,882.2569215,30.71313477,55.59020996,45.20397949,0.36,0.64,38.87190905,61.62828698,52.37353997,1858.143525,38.60348334,2.141162452,1.984030151,3.699154399,5
10763,35149,908.0731558,45.22743225,60.15193176,48.8719635,0.47,0.53,52.20090513,63.70148183,54.51531468,3968.281613,66.19598988,1.910202324,1.801049951,3.437144216,5
10764,49.5,37.21320283,11.78804016,22.27445984,20.45944214,0.09,0.91,30.75402475,52.25706241,47.99231534,1877.852873,23.87919058,3.297388972,3.258402596,3.59760772,5
10765,18991.5,622.4579309,14.9855957,28.12141418,23.33724976,0.22,0.78,28.65600144,47.49913601,40.99246111,1137.240669,21.72790261,2.899741729,2.803243688,3.6945807,5
10766,30457.5,1313.830515,45.99819946,40.19474792,44.9329834,0,1,51.48309579,44.65218834,49.28202153,1104.625619,28.03636756,2.278920577,2.08416141,3.745254845,5
10767,25.5,24.72792184,42.69082642,68.31872559,56.77053833,0.34,0.66,51.21917952,75.13197459,64.43087369,1215.532784,23.98710862,2.338188026,2.116117142,3.870382472,5
10768,39905.5,891.771639,48.61167908,75.8901825,61.55657959,0.51,0.49,50.71102455,68.6900294,58.38967642,3197.889251,61.01358846,1.666463518,1.514857669,3.597049619,5
10769,24816.5,892.8355674,41.19883728,38.83903503,40.46488953,0.04,0.96,56.18123943,50.8829278,52.86581669,849.6512034,23.4969591,2.572789107,2.448008138,3.841065753,5
10770,153,48.48528123,17.84111023,25.98808289,19.68141174,0.23,0.77,36.82161673,48.11864775,38.97694913,2481.175268,36.0139635,2.852311226,2.673068056,3.354076509,5
10771,29554.5,834.6833296,28.37332153,44.44058228,36.41423035,0.33,0.67,41.51713894,56.48979711,48.05413244,1360.922744,22.34926831,2.47033361,2.147352652,3.747418941,5
10772,37999,863.043717,34.34153748,57.28268433,48.8578949,0.36,0.64,49.2235914,67.25037971,60.31599574,4445.873903,66.99967044,2.035956886,1.934233987,3.432504471,5
10773,106.5,40.72792184,17.43791199,25.09802246,21.73439026,0.14,0.86,38.54935598,49.10955277,43.99332092,1902.400432,28.50568363,3.012055998,2.869430546,3.547845404,5
10774,30219.5,845.0853475,47.95439148,66.69560242,52.36825562,0.39,0.61,58.54344594,76.41317515,61.89700333,2437.871519,42.16440552,2.244731954,2.105735546,3.748516571,5
10775,12877,1052.038666,10.58105469,15.4679718,12.94119263,0.09,0.91,27.06601343,37.29141141,31.51955699,1085.372479,16.14210586,3.305205082,3.158659157,3.535665859,5
10776,13,14.82842708,23.26315308,33.57777405,29.41062927,0.2,0.8,41.84841625,55.19784274,49.70774581,2004.805032,31.66803279,2.787224332,2.672631993,3.625252975,5
10777,32873,850.2152922,46.33955383,60.99621582,49.04682922,0.38,0.62,49.9487715,61.49030867,52.45592157,856.8238974,23.20336331,2.257367343,1.954911937,3.867395427,5
10778,34379,815.3279889,24.22177124,55.18553162,36.27526855,0.48,0.52,33.2135252,54.40614498,39.08744792,1024.213042,27.10981552,2.100865326,1.853823608,3.761131548,5
10779,3315,265.7401149,36.47796631,48.27864075,39.07513428,0.36,0.64,47.56789648,59.99914432,50.79090113,3145.41285,54.54883266,2.219139528,2.06629992,3.490148721,5
10780,28361.5,835.9137757,25.53112793,37.95306396,32.74749756,0.31,0.69,39.5029038,52.15059037,47.63423826,2523.370362,43.71311154,2.337495984,2.219116252,3.475701367,5
10781,36461,1026.13203,40.39982605,49.88267517,44.81974792,0.27,0.73,41.25095331,47.21837593,43.18688058,877.7980863,26.59229527,1.990248032,1.728311136,3.778767443,5
10782,43403.5,952.9188273,60.36824036,83.49333191,73.86679077,0.43,0.57,57.19332229,67.66605924,62.8855616,3715.187915,68.09673455,1.447884625,1.30254887,3.549300685,5
10783,33096,841.9310211,31.13537598,61.82034302,48.24072266,0.41,0.59,39.90831758,66.32180784,54.26265198,1992.766883,40.71133482,2.088201351,1.930965283,3.713822127,5
10784,24438,746.2985514,32.49336243,43.39631653,29.16390991,0.26,0.74,45.67322291,57.55141472,41.01598201,1221.015491,24.71734459,2.598027757,2.462971554,3.765191005,5
10785,29973,816.3574274,26.3687439,42.71669006,37.11399841,0.3,0.7,37.22115052,52.70112736,47.65394547,2543.156449,48.15826869,2.216871893,2.119323115,3.471956204,5
10786,32589,1139.81327,34.13998413,56.34077454,43.92776489,0.37,0.63,39.00888269,58.51125292,46.78979203,1023.296662,22.97170878,2.227382715,1.947829844,3.809643873,5
10787,14375,968.9848444,8.436340332,16.86013794,16.04367065,0.08,0.92,23.98887326,39.80105594,37.87101075,1197.586463,17.46594507,3.263321134,3.155744771,3.562604116,5
10788,2047.5,270.2081509,56.33531189,60.45526123,65.31895447,0.06,0.94,58.2613701,58.09353026,61.67178394,2457.017356,51.7395706,1.810610281,1.66743669,3.636607979,5
10789,27193,887.7543955,30.90301514,46.98475647,46.86608887,0.12,0.88,47.61633375,65.87439217,65.60678165,2958.703967,45.61353752,2.455290692,2.357737869,3.630977555,5
10790,247,63.11269784,38.30633545,55.71835327,45.82489014,0.31,0.69,40.73678319,59.27609893,47.66528962,817.4903285,19.69163975,2.303717733,1.970872154,3.85427884,5
10791,103,44.48528111,6.83013916,11.44090271,10.6472168,0.05,0.95,23.15908499,34.16845108,32.34142684,594.4544367,9.124337214,3.58188201,3.542419138,3.711667435,5
10792,28356,864.7005717,25.33256531,38.32151794,27.4382019,0.39,0.61,36.08275476,47.8642541,38.53362316,1609.556348,31.97866043,2.36352875,2.219256236,3.570228291,5
10793,28075.5,791.8549001,41.64744568,55.15927124,41.24526978,0.4,0.6,51.91080825,65.99036054,51.62684189,2290.62552,44.54988556,2.324131187,2.240507538,3.680233054,5
10794,52,28.48528123,50.46784973,74.12107849,76.50408936,0.04,0.96,59.35347269,81.18544369,82.3693502,1579.57043,25.94079152,2.313836759,2.079340245,3.870412481,5
10795,38637,901.1370823,40.24450684,45.53707886,47.71359253,0.07,0.93,54.78541597,58.31507871,59.27459569,3868.718786,61.75699112,2.069760172,1.84495768,3.413256068,5
10796,37262,1395.563489,52.67666626,66.40332031,66.65484619,0.14,0.86,58.00705578,63.96167626,63.85024152,2047.404869,43.30084715,1.889613659,1.725113508,3.733494967,5
10797,46415.5,977.688379,82.95339966,111.6908569,92.98667908,0.54,0.46,59.09387597,72.98407172,63.29457727,1242.959503,31.19253046,1.495297254,1.119866285,3.863724267,5
10798,699.5,112.7279218,6.835601807,11.4394989,10.64778137,0.05,0.95,23.16930299,34.16579229,32.34439791,594.4915711,9.125043433,3.581874774,3.542419138,3.711649253,5
10799,763,132.568541,15.76815796,33.71627808,33.91598511,0.06,0.94,33.07578647,60.00015214,59.86460674,2435.816052,34.01742563,2.883857555,2.811222716,3.616700721,5
10800,1484.5,215.1543279,7.708190918,8.441558838,7.607559204,0.04,0.96,24.52369492,28.12687173,25.98304425,1177.756962,13.48421491,3.521369833,3.354552028,3.183761919,5
10801,65025,1020,92.76539612,84.7328949,90.45843506,0.06,0.94,56.07976137,50.02797486,52.48448239,626.7258971,17.55004397,1.721275295,0.9832543424,3.879280941,5
10802,52134.5,1105.92388,61.19471741,54.87306213,61.42303467,0,1,48.12984741,41.73282604,45.95944878,1593.30064,43.07539222,1.503533112,1.234407135,3.572645283,5
10803,699.5,112.7279218,6.835739136,11.43965149,10.6472168,0.05,0.95,23.16955916,34.16637761,32.34142684,594.4736643,9.124460003,3.581898379,3.542419137,3.711657562,5
10804,22764.5,788.399057,29.01257324,36.34666443,30.52958679,0.25,0.75,47.86391767,56.5235432,49.35350023,2322.427796,38.14535245,2.651643189,2.560780137,3.589592835,5
10805,3083.5,285.5807334,7.128295898,12.87390137,14.10276794,0.01,0.99,22.99785215,35.84235578,38.22835289,1502.828933,19.39756374,3.383203002,3.317765433,3.381982538,5
10806,65025,1020,85.38575745,73.32055664,80.58210754,0,1,45.66157611,40.4121342,43.44750654,1158.017685,36.56559436,1.088718005,0.6967019603,3.660117182,5
10807,14488,632.2985525,11.89360046,19.36053467,17.41297913,0.12,0.88,28.49863821,41.47079052,38.12722036,1347.909685,22.75504505,3.143115584,3.079625752,3.553528803,5
10808,18248.5,703.1442232,23.37538147,27.17146301,23.68043518,0.17,0.83,46.14375767,51.15109524,46.0064481,1981.992958,29.96577242,2.934128595,2.828000875,3.58508341,5
10809,37755.5,858.9777043,57.265625,63.96780396,62.37147522,0.17,0.83,56.72632175,56.62415602,56.48539227,826.2753446,26.65486147,1.923189882,1.659123956,3.866626503,5
10810,1174.5,191.4974738,10.20959473,18.34259033,17.53527832,0.06,0.94,29.39606672,45.37748239,43.18385371,1512.437958,18.97736988,3.336155372,3.272540604,3.580962278,5
10811,65025,1020,103.5945129,96.41586304,109.7628174,0,1,50.3295173,46.0105287,51.20994309,1590.887901,45.71182568,0.9362940535,0.6248748873,3.649432998,5
10812,28525,835.1858519,22.9614563,31.03311157,25.70137024,0.31,0.69,36.22419328,43.74457523,38.86400319,2081.576151,38.04220558,2.401024346,2.20805781,3.387733725,5
10813,37677.5,922.7178177,72.27256775,91.80262756,80.32637024,0.39,0.61,65.03760065,79.19052058,71.11676249,1286.788509,29.9213013,1.902237782,1.654355783,3.88382171,5
10814,847.5,178.0660162,6.895187378,7.741088867,6.97203064,0.06,0.94,27.04707388,27.96528402,26.49290853,808.534642,11.21024714,3.592731967,3.458890353,3.451649939,5
10815,32257,954.2152911,43.12208557,69.37449646,58.71994019,0.38,0.62,51.67520533,74.88173881,66.6070452,2875.763028,51.49241355,2.080106296,1.981278583,3.699011677,5
10816,734,182.9705623,7.780761719,12.00978088,11.69400024,0.03,0.97,27.14780518,36.08761251,35.01431799,1555.053631,18.96700488,3.426444904,3.366019238,3.341546276,5
10817,37530.5,885.6295046,51.3120575,71.90513611,58.83972168,0.5,0.5,54.55602179,66.99469579,58.75380983,3790.535179,66.46757443,1.710178903,1.602174672,3.516629655,5
10818,26444,966.274166,37.87440491,45.84063721,38.31445313,0.25,0.75,54.35909475,58.130081,50.85169089,1608.901162,30.47675972,2.48463725,2.322742477,3.732015561,5
10819,27739,801.3868642,30.1751709,47.88371277,39.66049194,0.3,0.7,38.52362308,57.5743682,48.17309101,872.4271346,22.31629872,2.447699631,2.260268702,3.838918391,5
10820,25831,855.89653,20.63330078,35.57650757,32.83883667,0.18,0.82,36.37518824,52.4290045,49.88019946,2266.076755,39.22188431,2.493216634,2.375501364,3.536845364,5
10821,53,33.65685415,13.34078979,27.83798218,23.78897095,0.16,0.84,29.972617,52.67516087,45.703596,1714.9177,24.86629698,3.02939274,2.949979086,3.620843199,5
